OS,TIPO,TIPO EQUIPAMENTO,EQUIPAMENTO,MARCA,HORARIO INICIO,HORARIO FIM,TIPO DE SERVIÇO,COMPLEMENTO,RESOLUÇÃO,TEMPO
2125942,CORRETIVA,VENTILADOR PULMONAR,SAVINA,DRAGER HEALTHCARE,2024-08-21 16:18:00,2024-10-01 12:00:00,04 NAO FUNCIONA NA BATERIA,CAUSA NATURAL,TROCA / INSTALAÇÃO DE BATERIA,979.7
2118775,CORRETIVA,CITOMETRO DE FLUXO,FACSCANTO II,BECTON DICKINSON,2024-09-30 15:30:00,2024-10-07 14:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,166.5
2118511,CORRETIVA,CARDIOVERSOR,TEC 5631,NIHON KOHDEN,2024-09-30 14:00:00,2024-12-03 14:30:00,02 NAO FUNCIONA,CAUSA NATURAL,PROCESSOS ADMINISTRATIVOS,1536.5
2168683,INSTALACAO,ARTROSCOPIO,0° 4MM X 18CM,STRYKER,2024-09-30 09:15:00,2024-09-30 09:30:00,*INSTALACAO,INSTALAÇÃO,INSTALAÇÃO / ENTREGA DE ACESSÓRIO ADICIONAL,0.25
2117953,CORRETIVA,TOMOGRAFO COMPUTADORIZADO,REVOLUTION EVO 128,GE HEALTHCARE,2024-09-30 13:00:00,2024-09-30 17:00:00,02 NAO FUNCIONA,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,4.0
2118252,CORRETIVA,BISTURI - ELETRICO,FORCE FX,COVIDIEN - VALLEYLAB,2024-09-30 12:00:00,2024-10-31 10:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,,AJUSTE ELETRÔNICO,742.0
2117945,CORRETIVA,CENTRIFUGA REFRIGERADA,NT815,NOVATECNICA,2024-09-29 08:30:00,2024-10-03 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,101.5
2122222,CORRETIVA,ESFIGMOMANOMETRO - ANALOGICO PAREDE/PEDESTAL,GAMMA XXL LF,HEINE,2024-10-01 15:00:00,2024-10-01 16:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),1.0
2143887,PREVENTIVA,ANALISADOR HEMATOLOGICO,ABX PENTRA 80XL,HORIBA,2024-10-01 10:30:00,2024-10-01 19:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,8.5
2121674,PREVENTIVA,MICROSCOPIO - CIRURGICO,OPMI VARIO S88,CARL ZEISS,2024-10-03 08:00:00,2024-10-03 12:30:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,4.5
2121675,PREVENTIVA,MICROSCOPIO - CIRURGICO,MC M31,DF VASCONCELOS,2024-10-03 10:00:00,2024-10-03 12:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,2.0
2122059,CORRETIVA,VENTILADOR PULMONAR,SERVO S,GETINGE,2024-10-01 07:23:00,2024-10-08 16:30:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,LIMPEZA,177.12
2119586,PREVENTIVA,TERMODESINFECTADORA,K155,CISA,2024-10-25 09:30:00,2024-10-25 14:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,4.5
2122439,CORRETIVA,BOMBA INFUSORA,INFUSOMAT SPACE,B BRAUN,2024-10-01 12:30:00,2024-10-02 14:35:00,03 EQUIPAMENTO DANIFICADO,MAU USO,TESTE FUNCIONAL,26.08
2114914,CORRETIVA,ANGIOGRAFO,INNOVA IGS530,GE HEALTHCARE,2024-09-25 09:27:00,2024-09-25 12:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,COLOCADO EM TESTE TÉCNICO,2.55
2122159,CORRETIVA,SISTEMA DIPRIFUSOR,TE SS830T SS3TCI,TERUMO,2024-10-01 08:53:00,2024-10-10 18:15:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,225.37
2115031,CORRETIVA,VENTILADOR PULMONAR - TRANSPORTE,OXYMAG,MAGNAMED,2024-09-25 09:22:00,2024-09-25 09:30:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.13
2115004,CORRETIVA,INSUFLADOR - LIQUIDO,ENDOMAT SELECT UP210,KARL STORZ,2024-09-25 10:40:00,2024-10-02 09:00:00,01 NAO LIGA,CAUSA NATURAL,ATUALIZAÇÃO DE DADOS NO SISTEMA,166.33
2121673,PREVENTIVA,ESTERILIZADORA A PEROXIDO,STERRAD 100NX ALLCLEAR 2DR,ASP,2024-10-15 10:30:00,2024-10-15 19:30:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,9.0
2114885,CORRETIVA,TERMODESINFECTADORA,TD 290,ORTOSINTESE,2024-09-25 09:05:00,2024-09-25 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,7.92
2122173,CORRETIVA,TORNIQUETE - PNEUMATICO,SMARTPUMP DUAL CHANNEL,STRYKER,2024-10-01 09:00:00,2024-10-01 17:00:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,8.0
2122185,CORRETIVA,BISTURI - SELADOR DE VASOS,FT10,COVIDIEN - VALLEYLAB,2024-10-01 07:30:00,2024-10-01 08:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,0.5
2122200,CORRETIVA,BOMBA - EXTRATORA DE LEITE,MATERN MILK ADVANCED II,EME,2024-10-01 09:54:00,2024-10-03 15:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE ELETRÔNICO,53.1
2127800,PREVENTIVA,LASER - LITOTRIPSIA,SWISS LITHOCLAST,EMS,2024-10-15 17:35:00,2024-10-15 18:07:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,0.53
2122585,CORRETIVA,CENTRAL DE MONITORIZACAO,CIC PRO 10LT,GE HEALTHCARE,2024-10-01 09:00:00,2024-10-01 11:00:00,22 NAO RECONHECE CONFIGURACAO,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,2.0
2122051,CORRETIVA,SISTEMA DIPRIFUSOR,TE SS830T SS3TCI,TERUMO,2024-09-30 07:18:00,2024-10-01 17:25:00,02 NAO FUNCIONA,CAUSA NATURAL,TESTE FUNCIONAL,34.12
2122277,CORRETIVA,BALANCA - ANTROPOMETRICA,2096 PP2,TOLEDO,2024-10-01 10:33:00,2024-10-01 11:00:00,01 NAO LIGA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,0.45
2122329,CORRETIVA,RESSUSCITADOR NEONATAL,BABYPUFF 1020,FANEM,2024-10-01 11:02:00,2024-10-08 15:00:00,19 FALTA DE PECA OU ACESSORIO,EXTRAVIO,REVISÃO / REPARO EM CONEXÕES,171.97
2135440,PREVENTIVA,MACA - TRANSPORTE,PRIME 1105,STRYKER,2024-10-01 08:00:00,2024-10-16 08:30:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,360.5
2143052,CALIBRACAO,BOMBA INFUSORA,INFUSOMAT SPACE,B BRAUN,2024-10-01 08:00:00,2024-10-31 10:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,722.0
2122151,CORRETIVA,BOMBA INFUSORA,INFUSOMAT SPACE,B BRAUN,2024-10-01 08:47:00,2024-10-01 13:20:00,02 NAO FUNCIONA,MAU USO,DEVOLUÇÃO DE EQUIPAMENTO/ACESSÓRIO FUNCIONAL AO SETOR,4.55
2143047,CALIBRACAO,BOMBA INFUSORA - SERINGA,PERFUSOR SPACE,B BRAUN,2024-11-01 08:00:00,2024-11-01 10:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,2.0
2121677,PREVENTIVA,RESSONANCIA MAGNETICA,ACHIEVA 1.5T,PHILIPS MEDICAL,2024-10-17 08:00:00,2024-10-17 15:30:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,7.5
2122468,CORRETIVA,AUTOCLAVE - HORIZONTAL,4210,CISA,2024-10-01 15:30:00,2024-10-01 16:02:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,AJUSTE ELETRÔNICO,0.53
2122225,CORRETIVA,ARCO CIRURGICO,OEC ONE 2 STANDARD,GE HEALTHCARE,2024-10-23 10:00:00,2024-10-23 15:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,5.0
2141261,CORRETIVA,MESA CIRURGICA - ELETRICA,ALPHACLASSIC PRO 1118,GETINGE,2024-10-01 08:00:00,2024-11-07 16:00:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,896.0
2122814,CORRETIVA,VENTILADOR PULMONAR,SYNOVENT E3,MINDRAY,2024-10-01 17:45:00,2024-10-04 09:10:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE DE PARÂMETROS DESCALIBRADOS,63.42
2131055,CORRETIVA,CAMA - ELETRICA,BASIC CARE P1440A,HILL ROM,2024-10-01 19:35:00,2024-11-04 16:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PLACA(S),812.42
2131076,CORRETIVA,CAMA - ELETRICA,IB 545 045,IDEAL BEQUEM,2024-10-01 21:10:00,2024-11-05 15:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,833.83
2119544,PREVENTIVA,FONTE DE LUZ - XENON,5131,RICHARD WOLF,2024-10-09 08:00:00,2024-10-09 10:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,2.0
2122161,CORRETIVA,SISTEMA DE IMAGEM PET CT,BIOGRAPH 16 TRUEPOINT,SIEMENS HEALTHCARE,2024-10-01 09:00:00,2024-11-04 13:00:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,820.0
2123380,CORRETIVA,AUTOCLAVE - HORIZONTAL,EXPERT,PRISMATEC,2024-10-02 09:00:00,2024-10-02 09:20:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.33
2123543,CORRETIVA,ULTRASSOM - GERAL,HD15,PHILIPS MEDICAL,2024-10-02 10:48:00,2024-10-02 13:00:00,22 NAO RECONHECE CONFIGURACAO,CAUSA NATURAL,TESTE FUNCIONAL,2.2
2123694,CORRETIVA,BOMBA INFUSORA - NUTRICAO,KANGAROO EPUMP,COVIDIEN - KENDALL,2024-10-02 11:00:00,2024-10-04 11:30:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,48.5
2123556,CORRETIVA,MEDIDOR - SINAIS VITAIS,VS 600,MINDRAY,2024-10-02 11:02:00,2024-10-02 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),2.97
2124248,CORRETIVA,ARCO CIRURGICO,BRIVO OEC 785,GE HEALTHCARE,2024-10-02 16:40:00,2024-10-10 20:10:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PLACA(S),195.5
2144784,CORRETIVA,MESA CIRURGICA - ELETRICA,ALPHACLASSIC 1118,GETINGE,2024-10-02 08:30:00,2024-10-02 10:00:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),1.5
2125036,CALIBRACAO,BALANCA - ELETRONICA/MESA,P15,WELMY,2024-10-02 11:45:00,2024-10-02 12:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE CALIBRAÇÃO,0.25
2125037,CALIBRACAO,BALANCA - ANTROPOMETRICA,W 200,WELMY,2024-10-02 12:10:00,2024-10-02 12:20:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE CALIBRAÇÃO,0.17
2115254,CORRETIVA,CENTRAL DE MONITORIZACAO,CIC PRO 10LT,GE HEALTHCARE,2024-09-25 09:00:00,2024-09-25 11:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),2.0
2123892,CORRETIVA,CENTRIFUGA,ELEKTRA,LABORLINE,2024-10-02 14:37:00,2024-10-29 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,ATUALIZAÇÃO DE DADOS NO SISTEMA,650.38
2115247,CORRETIVA,CARDIOVERSOR,HEARTSTART XL,PHILIPS MEDICAL,2024-09-25 14:17:00,2024-09-25 14:30:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.22
2123798,CORRETIVA,FOTOTERAPIA - SUPERLED,5006 BILITRON SKY,FANEM,2024-10-02 13:30:00,2024-10-02 18:30:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,5.0
2115296,CORRETIVA,GLICOSIMETRO,FREESTYLE PRECISION PRO,ABBOTT,2024-09-25 14:57:00,2024-09-25 17:20:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,DEVOLUÇÃO DE EQUIPAMENTO/ACESSÓRIO FUNCIONAL AO SETOR,2.38
2122453,CORRETIVA,MOTOR - ELETRICO/BATERIA,COLIBRI,SYNTHES,2024-10-01 18:00:00,2024-12-02 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,ABERTURA DE CHAMADO TÉCNICO/CONTATO COM EMPRESA EXTERNA,1484.0
2123905,CORRETIVA,MONITOR - MULTIPARAMETROS,G3D,GENERAL MEDITECH,2024-10-02 14:46:00,2024-10-02 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE DE PARÂMETROS DESCALIBRADOS,2.23
2124209,CORRETIVA,HEMODIALISADOR,4008 S,FRESENIUS,2024-10-02 16:07:00,2024-10-03 11:00:00,02 NAO FUNCIONA,CAUSA NATURAL,LUBRIFICAÇÃO,18.88
2122568,CORRETIVA,PADRAO - FLUXO DE GASES,MX300,TELEDYNE,2024-10-01 14:48:00,2025-05-24 14:30:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,5639.7
2123399,CORRETIVA,MICROSCOPIO - CIRURGICO,OPMI TIVATO 700,CARL ZEISS,2024-10-02 08:00:00,2024-10-09 12:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,REALIZAÇÃO DE CALIBRAÇÃO,172.0
2122703,CORRETIVA,HOLTER,CARDIO LIGHT,CARDIO SISTEMAS,2024-10-01 17:05:00,2025-02-05 08:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,SUBSTITUIÇÃO DE PLACA(S),3038.92
2125097,CORRETIVA,COMPRESSOR - MANTA TERMICA,WARMTOUCH 6000,COVIDIEN - NELLCOR,2024-10-03 13:50:00,2024-10-03 17:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,INATIVACAO DE EQUIPAMENTO,3.17
2125895,CORRETIVA,VAPORIZADOR,TEC 7,GE HEALTHCARE,2024-10-03 15:00:00,2024-10-03 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),2.0
2125263,CORRETIVA,ELETROCARDIOGRAFO,MAC 800,GE HEALTHCARE,2024-10-03 16:07:00,2024-10-03 17:00:00,13 TESTE FUNCIONAL,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.88
2124706,CORRETIVA,ELETROCARDIOGRAFO,MAC 600,GE HEALTHCARE,2024-10-03 12:00:00,2024-10-04 13:30:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,25.5
2124750,CORRETIVA,SISTEMA DE ANESTESIA,ATLAN A300,DRAGER HEALTHCARE,2024-10-03 08:48:00,2024-10-03 10:00:00,13 TESTE FUNCIONAL,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,1.2
2124669,CORRETIVA,ESTETOSCOPIO,ADULTO,GENERICO,2024-10-03 08:07:00,2024-10-03 08:30:00,02 NAO FUNCIONA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.38
2124626,CORRETIVA,POLIGRAFO,SP12,TEB,2024-10-03 07:16:00,2024-10-03 08:30:00,01 NAO LIGA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,1.23
2124628,CORRETIVA,APARELHO DE RAIOS-X - FIXO,COMPACTO PLUS DR,VMI,2024-10-03 08:30:00,2024-10-03 09:30:00,01 NAO LIGA,CAUSA NATURAL,TESTE FUNCIONAL,1.0
2124964,CORRETIVA,LASER - LITOTRIPSIA,MEDILAS H30 SOLVO,DORNIER MEDTEC,2024-10-03 11:29:00,2024-10-03 11:50:00,23 APRESENTA ARTEFATO OU INTERFERENCIA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.35
2124831,CORRETIVA,MONITOR - MULTIPARAMETROS,B650,GE HEALTHCARE,2024-10-03 10:03:00,2024-10-03 10:30:00,03 EQUIPAMENTO DANIFICADO,MAU USO,SUBSTITUIÇÃO DE PECA(S),0.45
2124752,CORRETIVA,MODULO - PRESSAO INVASIVA,IBP,DIXTAL BIOMEDICA,2024-10-03 08:47:00,2024-10-03 16:20:00,03 EQUIPAMENTO DANIFICADO,MAU USO,REVISÃO / REPARO EM ACESSÓRIO(S),7.55
2125193,CORRETIVA,APARELHO DE RAIOS-X - MOVEL,DRX RISE,CARESTREAM,2024-10-03 15:37:00,2024-10-03 16:30:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,0.88
2124790,CORRETIVA,APARELHO DE RAIOS-X - FIXO,DRX ASCEND,CARESTREAM,2024-10-02 13:03:00,2024-10-03 12:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,22.95
2123520,CORRETIVA,MONITOR - MULTIPARAMETROS,B20,GE HEALTHCARE,2024-10-02 14:00:00,2024-10-02 15:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,1.0
2124246,CORRETIVA,BOMBA INFUSORA,INFUSOMAT SPACE,B BRAUN,2024-10-02 17:00:00,2024-10-22 10:00:00,02 NAO FUNCIONA,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,473.0
2123515,CORRETIVA,SISTEMA DE ANESTESIA,AESPIRE 7100,GE HEALTHCARE,2024-10-02 08:00:00,2024-10-17 12:00:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,364.0
2123552,INATIVACAO,VIDEOLARINGOSCOPIO,MCGRATH,AIRCRAFT,2024-10-02 10:00:00,2024-10-02 11:00:00,*INATIVACAO,CAUSA NATURAL,INATIVACAO DE EQUIPAMENTO,1.0
2123523,CORRETIVA,CAMA - ELETRICA,CENTURIS P750,HILL ROM,2024-10-02 10:30:00,2024-10-02 13:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,2.5
2123259,CORRETIVA,BERCO - AQUECIDO,MATRIX R,OLIDEF CZ,2024-10-02 16:30:00,2024-10-18 14:40:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO DE PLACA(S),382.17
2123529,CORRETIVA,PROCESSADOR RADIOLOGICO - DR FIXO,DRX 1,CARESTREAM,2024-10-02 10:37:00,2024-10-02 10:37:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),0.0
2123316,CORRETIVA,ESFIGMOMANOMETRO - ANALOGICO PAREDE/PEDESTAL,PREMIUM,PREMIUM,2024-10-01 17:22:00,2024-10-02 09:00:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,15.63
2123271,CORRETIVA,RESSONANCIA MAGNETICA,SIGNA PRIME 1.5T,GE HEALTHCARE,2024-10-02 07:15:00,2024-10-02 08:00:00,01 NAO LIGA,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,0.75
2123593,CORRETIVA,MESA CIRURGICA - ELETRICA,BF683,BARRFAB,2024-10-02 11:30:00,2024-10-02 12:30:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,1.0
2123480,CORRETIVA,CAMA - ELETRICA,P1900,HILL ROM,2024-10-02 10:07:00,2024-10-02 11:30:00,01 NAO LIGA,ATIVIDADE PROGRAMADA,SUBSTITUIÇÃO DE PECA(S),1.38
2123406,CORRETIVA,PROCESSADORA DE VIDEO - CIRURGICA,1588 HD,STRYKER,2024-10-02 08:09:00,2024-10-02 09:50:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,1.68
2124924,CORRETIVA,MANGUITO - BRACADEIRA,MONITORIZACAO,GENERICO,2024-10-03 10:51:00,2024-10-03 12:00:00,13 TESTE FUNCIONAL,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,1.15
2124777,CORRETIVA,MEDIDOR - SINAIS VITAIS,VS2,PHILIPS MEDICAL,2024-10-03 09:40:00,2024-10-03 10:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.33
2125098,CORRETIVA,SISTEMA DE ANESTESIA,AVANCE CS2,GE HEALTHCARE,2024-10-03 13:50:00,2024-10-03 15:00:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,REVISÃO / REPARO EM CONEXÕES,1.17
2125011,CORRETIVA,MICROSCOPIO - CIRURGICO,OPMI TIVATO 700,CARL ZEISS,2024-10-03 12:02:00,2025-02-10 13:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,SUBSTITUIÇÃO DE PLACA(S),3120.97
2124731,CORRETIVA,FOCO CIRURGICO TETO - LED,HYLED 730 730,MINDRAY,2024-10-03 09:30:00,2024-10-03 12:00:00,02 NAO FUNCIONA,MAU USO,REVISÃO / REPARO EM ACESSÓRIO(S),2.5
2124781,CORRETIVA,SENSOR DE OXIMETRIA,ADULTO,GENERICO,2024-10-03 09:24:00,2024-10-03 10:10:00,13 TESTE FUNCIONAL,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.77
2124925,CORRETIVA,MAPA,DYNA MAPA PLUS,CARDIO SISTEMAS,2024-10-03 10:51:00,2024-10-30 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),654.15
2124890,CORRETIVA,MODULO - CAPNOGRAFIA,ETCO2,DRAGER HEALTHCARE,2024-10-03 10:30:00,2024-10-19 11:00:00,01 NAO LIGA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,384.5
2124779,CORRETIVA,MESA CIRURGICA - ELETRICA,ASC2000,STERIS,2024-10-03 10:30:00,2024-10-07 10:30:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO / REPARO EM ESTRUTURA DO EQUIPAMENTO,96.0
2126145,CORRETIVA,MAPA,DYNA MAPA PLUS,CARDIO SISTEMAS,2024-10-03 16:00:00,2024-10-18 09:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,ATUALIZAÇÃO DE DADOS NO SISTEMA,353.0
2125194,CORRETIVA,CAMA - ELETRICA,SV1,STRYKER,2024-10-03 15:40:00,2024-10-03 16:30:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE ELETRÔNICO,0.83
2125903,CORRETIVA,ANGIOGRAFO,ALLURA XPER FD20 (TETO),PHILIPS MEDICAL,2024-10-04 07:25:00,2024-10-04 08:45:00,01 NAO LIGA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,1.33
2125957,CORRETIVA,BALANCA - ELETRONICA/MESA,ELC 15P,BALMAK,2024-10-04 08:46:00,2024-10-04 10:53:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,2.12
2126117,CORRETIVA,MONITOR - MULTIPARAMETROS,VISTA 120,DRAGER HEALTHCARE,2024-10-04 09:00:00,2024-10-04 11:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,AJUSTE DE PARÂMETROS DESCALIBRADOS,2.0
2126134,CORRETIVA,CAMA - ELETRICA,VERSACARE,HILL ROM,2024-10-04 10:51:00,2024-10-04 11:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,AJUSTE MECÂNICO,0.15
2125915,CORRETIVA,APARELHO DE RAIOS-X - FIXO,DRX ASCEND,CARESTREAM,2024-10-03 08:17:00,2024-10-04 09:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,ABERTURA DE CHAMADO TÉCNICO/CONTATO COM EMPRESA EXTERNA,24.72
2125920,CORRETIVA,MONITOR - MULTIPARAMETROS,MX 550,PHILIPS MEDICAL,2024-10-04 08:22:00,2024-10-04 08:35:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.22
2125907,CORRETIVA,ULTRASSOM - GERAL,HD7,PHILIPS MEDICAL,2024-10-04 08:10:00,2024-10-04 08:40:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.5
2124263,CORRETIVA,TRANSDUTOR TRANSESOFAGICO,X7 2T,PHILIPS MEDICAL,2024-12-04 12:00:00,2024-12-04 14:20:00,02 NAO FUNCIONA,CAUSA NATURAL,ABERTURA DE OS DE INATIVACAO,2.33
2123772,CORRETIVA,ELETROCARDIOGRAFO,ELI280 C,MORTARA,2024-10-02 12:31:00,2024-10-31 14:47:00,01 NAO LIGA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,698.27
2123254,CORRETIVA,MONITOR - MULTIPARAMETROS,DASH 4000,GE HEALTHCARE,2024-10-01 03:50:00,2024-11-05 12:00:00,02 NAO FUNCIONA,MAU USO,SUBSTITUIÇÃO DE PECA(S),848.17
2123762,CORRETIVA,CADEIRA - GINECOLOGICA,RT2000,ODONTOMEDICS,2024-10-02 12:06:00,2024-10-02 13:30:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),1.4
2127817,CORRETIVA,BALANCA - ELETRONICA/MESA,JUNIOR PLUS,TOLEDO,2024-10-02 15:20:00,2024-11-11 16:00:00,24 REPROVADO NA CALIBRACAO,CAUSA NATURAL,RECEBIMENTO DE EQUIPAMENTO(S),960.67
